cgpa,current_semester,total_semesters,min_cgpa_required,cgpa_gap,skills_overlap_count,skills_overlap_pct,location_match,type_preference_match,graduation_year_match,financial_need,is_scholarship,days_until_deadline,urgency_score,quality_signal,match_score
2.08,6,10,3.0,-0.92,0,0.0,1,0,1,1,0,32,0.3043,0.0,0.2708
2.73,8,10,2.5,0.23,2,0.25,1,1,1,0,0,33,0.2979,0.25,0.8141
3.76,4,6,0.0,3.76,1,0.125,1,1,1,0,1,38,0.2692,0.125,0.672
2.67,6,8,3.0,-0.33,6,0.75,1,1,1,0,0,28,0.3333,0.0,0.6172
3.36,3,6,3.0,0.36,5,0.625,0,0,1,0,0,60,0.1892,0.625,0.6569
3.51,4,7,2.8,0.71,6,0.75,0,1,1,1,0,83,0.1443,0.75,0.8556
2.66,5,7,2.8,-0.14,0,0.0,1,1,1,0,0,61,0.1867,0.0,0.4765
3.64,5,9,2.8,0.84,7,0.875,0,1,1,1,0,20,0.4118,0.875,0.8058
3.38,9,10,2.5,0.88,1,0.125,0,0,0,1,1,90,0.1346,0.125,0.3304
3.12,6,10,2.5,0.62,8,1.0,0,0,0,1,0,37,0.2745,1.0,0.5519
2.0,5,6,2.8,-0.8,7,0.875,1,1,1,1,0,28,0.3333,0.0,0.5626
2.07,5,7,3.0,-0.93,4,0.5,0,1,0,0,0,62,0.1842,0.0,0.2506
3.98,7,7,3.5,0.48,7,0.875,0,1,0,0,0,88,0.1373,0.875,0.6294
3.56,6,7,2.8,0.76,6,0.75,1,1,1,0,0,29,0.3256,0.75,0.9638
3.88,5,7,3.0,0.88,6,0.75,1,1,1,0,0,19,0.4242,0.75,0.94
3.8,8,9,3.2,0.6,0,0.0,1,1,0,1,0,71,0.1647,0.0,0.5701
2.04,5,9,0.0,2.04,0,0.0,1,1,1,0,0,43,0.2456,0.0,0.7048
3.58,6,10,3.0,0.58,8,1.0,0,0,1,0,1,66,0.175,1.0,0.7013
2.9,7,9,2.8,0.1,7,0.875,1,0,1,1,1,41,0.2545,0.875,0.8852
3.58,7,7,2.8,0.78,5,0.625,0,1,1,1,0,4,0.7778,0.625,0.8021
2.01,6,6,0.0,2.01,2,0.25,1,1,0,1,0,33,0.2979,0.25,0.5462
2.58,4,7,3.2,-0.62,3,0.375,0,1,1,0,0,78,0.1522,0.0,0.4307
3.5,6,9,3.5,0.0,3,0.375,1,0,0,0,0,85,0.1414,0.375,0.4764
3.59,10,10,0.0,3.59,3,0.375,1,0,1,0,0,33,0.2979,0.375,0.663
3.24,5,7,2.5,0.74,5,0.625,0,1,1,1,0,63,0.1818,0.625,0.7785
2.6,2,6,2.5,0.1,6,0.75,1,1,1,1,0,9,0.6087,0.75,0.9313
2.62,3,6,3.0,-0.38,3,0.375,1,1,0,1,1,20,0.4118,0.0,0.3987
3.93,6,6,2.8,1.13,7,0.875,0,0,1,0,1,63,0.1818,0.875,0.7744
2.88,9,9,2.5,0.38,0,0.0,1,1,1,1,0,4,0.7778,0.0,0.7052
2.89,8,8,3.2,-0.31,7,0.875,0,1,1,0,0,68,0.1707,0.0,0.5637
3.1,5,9,2.8,0.3,6,0.75,1,1,0,0,0,87,0.1386,0.75,0.7175
2.82,6,6,2.8,0.02,4,0.5,1,0,1,1,0,7,0.6667,0.5,0.7349
3.11,4,8,2.8,0.31,3,0.375,1,1,1,0,0,53,0.209,0.375,0.7757
2.86,6,6,2.8,0.06,3,0.375,1,0,0,0,0,32,0.3043,0.375,0.4687
3.65,7,7,2.8,0.85,3,0.375,1,1,1,0,0,58,0.1944,0.375,0.7073
3.82,6,9,2.5,1.32,8,1.0,1,0,0,0,0,81,0.1474,1.0,0.6077
3.86,3,7,2.8,1.06,0,0.0,1,1,0,0,0,8,0.6364,0.0,0.4508
3.13,8,9,3.2,-0.07,5,0.625,1,0,1,1,0,61,0.1867,0.0,0.5178
2.88,3,7,2.8,0.08,8,1.0,1,1,1,0,0,17,0.4516,1.0,1.0
3.41,6,8,3.2,0.21,4,0.5,0,1,0,1,1,49,0.2222,0.5,0.6355
3.68,5,8,2.8,0.88,5,0.625,0,0,0,1,0,40,0.2593,0.625,0.5098
3.13,5,7,3.0,0.13,5,0.625,1,0,0,1,1,46,0.2333,0.625,0.6416
3.4,6,6,2.5,0.9,4,0.5,1,1,0,1,0,69,0.1687,0.5,0.7083
3.5,8,8,3.0,0.5,5,0.625,0,1,0,1,0,55,0.2029,0.625,0.5723
3.35,8,10,2.5,0.85,8,1.0,1,1,1,0,0,32,0.3043,1.0,1.0
3.49,6,9,0.0,3.49,6,0.75,0,1,0,1,0,59,0.1918,0.75,0.5882
2.42,9,9,2.5,-0.08,7,0.875,1,0,1,0,0,54,0.2059,0.0,0.6173
3.0,8,10,0.0,3.0,4,0.5,1,1,1,0,0,7,0.6667,0.5,0.854
3.18,2,6,3.5,-0.32,6,0.75,1,0,1,0,0,56,0.2,0.0,0.5897
2.0,9,9,3.5,-1.5,7,0.875,1,1,1,0,0,31,0.3111,0.0,0.6168
3.71,7,7,3.0,0.71,1,0.125,1,1,1,1,0,14,0.5,0.125,0.7537
3.22,6,9,0.0,3.22,7,0.875,0,1,1,1,0,48,0.2258,0.875,0.7876
2.26,6,10,3.2,-0.94,6,0.75,1,0,0,1,0,47,0.2295,0.0,0.2759
3.63,6,10,3.0,0.63,3,0.375,0,0,0,0,0,66,0.175,0.375,0.3174
3.43,6,8,2.5,0.93,6,0.75,1,1,0,0,0,39,0.2642,0.75,0.752
3.52,7,10,2.8,0.72,1,0.125,1,1,1,0,0,67,0.1728,0.125,0.6891
2.78,8,9,3.0,-0.22,6,0.75,0,1,1,0,0,26,0.35,0.0,0.6502
3.71,5,6,0.0,3.71,5,0.625,0,1,1,0,0,55,0.2029,0.625,0.7725
2.83,3,7,2.8,0.03,7,0.875,1,0,1,1,0,87,0.1386,0.875,0.7585
3.14,10,10,3.0,0.14,5,0.625,1,1,1,1,0,53,0.209,0.625,0.8048
2.0,6,10,2.5,-0.5,4,0.5,0,1,1,1,0,62,0.1842,0.0,0.4833
3.29,6,10,2.8,0.49,4,0.5,1,1,1,0,0,34,0.2917,0.5,0.8836
3.44,6,7,2.8,0.64,4,0.5,0,1,1,0,1,61,0.1867,0.5,0.6763
3.13,6,7,3.0,0.13,8,1.0,1,0,0,1,0,76,0.1556,1.0,0.6467
2.99,10,10,3.5,-0.51,7,0.875,1,1,1,0,0,79,0.1505,0.0,0.5593
3.62,4,6,3.2,0.42,0,0.0,0,1,1,0,0,83,0.1443,0.0,0.5556
3.36,8,10,3.0,0.36,4,0.5,1,1,1,1,0,28,0.3333,0.5,0.8388
2.56,8,9,2.8,-0.24,2,0.25,0,1,1,0,0,77,0.1538,0.0,0.4949
3.92,8,9,3.0,0.92,1,0.125,1,1,1,0,1,32,0.3043,0.125,0.678
3.41,7,8,2.8,0.61,7,0.875,0,1,1,0,0,79,0.1505,0.875,0.7643
3.98,7,10,0.0,3.98,7,0.875,1,1,1,0,0,1,0.9333,0.875,0.9784
3.94,9,9,3.0,0.94,8,1.0,0,0,1,1,0,82,0.1458,1.0,0.736
3.84,3,6,3.0,0.84,3,0.375,1,1,0,0,0,20,0.4118,0.375,0.5512
3.51,5,8,2.8,0.71,3,0.375,0,1,1,1,0,19,0.4242,0.375,0.6764
3.22,7,10,3.2,0.02,7,0.875,1,1,1,0,0,51,0.2154,0.875,0.9298
2.34,3,6,3.0,-0.66,1,0.125,0,1,1,0,0,47,0.2295,0.0,0.3018
3.09,6,9,2.8,0.29,0,0.0,1,0,1,0,0,15,0.4828,0.0,0.5901
3.53,5,7,0.0,3.53,3,0.375,1,1,0,1,0,49,0.2222,0.375,0.5954
3.04,7,8,0.0,3.04,5,0.625,1,1,0,0,0,73,0.1609,0.625,0.6693
3.74,8,10,2.8,0.94,4,0.5,1,1,1,1,0,44,0.2414,0.5,0.8978
2.22,8,8,2.8,-0.58,1,0.125,1,1,1,1,0,53,0.209,0.0,0.4634
2.76,4,6,2.5,0.26,4,0.5,1,1,1,0,1,77,0.1538,0.5,0.8644
3.01,4,6,2.5,0.51,8,1.0,1,1,0,0,0,17,0.4516,1.0,0.7251
2.86,5,9,2.5,0.36,2,0.25,1,1,0,1,0,30,0.3182,0.25,0.525
2.22,10,10,3.0,-0.78,3,0.375,1,1,1,1,0,81,0.1474,0.0,0.4959
2.31,3,7,3.0,-0.69,2,0.25,1,1,1,0,0,15,0.4828,0.0,0.4339
3.68,6,10,2.8,0.88,2,0.25,1,1,0,1,1,23,0.3784,0.25,0.7264
2.97,8,8,2.5,0.47,5,0.625,1,1,0,1,1,25,0.359,0.625,0.8324
2.1,4,6,0.0,2.1,3,0.375,1,1,0,1,0,75,0.1573,0.375,0.5802
2.03,4,8,0.0,2.03,5,0.625,1,0,0,0,0,13,0.5185,0.625,0.5046
2.95,8,10,2.8,0.15,0,0.0,0,1,0,0,0,34,0.2917,0.0,0.4262
2.33,5,7,0.0,2.33,5,0.625,0,1,1,0,1,37,0.2745,0.625,0.8552
3.41,6,10,2.5,0.91,0,0.0,0,1,1,1,0,8,0.6364,0.0,0.5475
3.59,8,9,3.5,0.09,3,0.375,1,1,1,0,0,11,0.56,0.375,0.8647
2.46,6,7,2.8,-0.34,7,0.875,1,1,1,1,0,34,0.2917,0.0,0.566
3.18,5,9,3.2,-0.02,3,0.375,0,1,1,0,0,8,0.6364,0.0,0.4318
2.31,7,8,0.0,2.31,6,0.75,1,0,1,0,1,89,0.1359,0.75,0.8499
2.61,3,6,2.5,0.11,3,0.375,1,0,1,0,0,41,0.2545,0.375,0.7294
3.78,9,10,3.5,0.28,8,1.0,1,1,0,1,1,1,0.9333,1.0,0.8273
3.09,4,7,2.8,0.29,8,1.0,0,1,1,0,0,55,0.2029,1.0,0.868
3.77,5,8,3.0,0.77,8,1.0,0,0,1,1,0,68,0.1707,1.0,0.7942
2.45,7,9,3.5,-1.05,3,0.375,0,0,0,1,0,55,0.2029,0.0,0.1188
2.66,4,6,2.8,-0.14,2,0.25,1,0,0,1,0,52,0.2121,0.0,0.2651
2.94,6,9,2.5,0.44,5,0.625,0,0,1,1,1,9,0.6087,0.625,0.7167
2.96,7,7,2.8,0.16,7,0.875,0,1,1,1,0,66,0.175,0.875,0.8859
4.0,7,8,0.0,4.0,4,0.5,1,1,1,1,0,88,0.1373,0.5,0.8832
2.23,6,8,0.0,2.23,6,0.75,1,1,0,0,0,33,0.2979,0.75,0.761
3.7,6,9,0.0,3.7,7,0.875,0,1,1,0,1,11,0.56,0.875,0.8173
3.73,4,6,3.2,0.53,6,0.75,1,0,0,1,0,20,0.4118,0.75,0.663
3.11,2,6,3.0,0.11,3,0.375,0,1,0,0,0,60,0.1892,0.375,0.445
2.69,8,8,2.5,0.19,2,0.25,1,1,1,0,1,58,0.1944,0.25,0.7924
3.04,2,6,2.5,0.54,3,0.375,1,0,0,1,0,80,0.1489,0.375,0.4932
2.58,6,7,3.0,-0.42,5,0.625,0,0,1,1,1,37,0.2745,0.0,0.4347
3.6,6,9,3.2,0.4,7,0.875,0,1,1,0,0,80,0.1489,0.875,0.875
3.0,9,10,2.5,0.5,2,0.25,1,0,1,1,1,25,0.359,0.25,0.6917
3.85,6,9,2.5,1.35,1,0.125,1,0,1,0,0,47,0.2295,0.125,0.6333
3.25,3,7,3.2,0.05,2,0.25,0,1,0,0,0,60,0.1892,0.25,0.4833
3.03,10,10,3.2,-0.17,5,0.625,1,1,0,1,1,25,0.359,0.0,0.4783
3.42,7,8,3.2,0.22,2,0.25,0,0,1,0,0,34,0.2917,0.25,0.5296
3.01,2,6,2.5,0.51,3,0.375,1,1,0,0,0,75,0.1573,0.375,0.6643
3.81,5,9,0.0,3.81,2,0.25,1,0,1,1,0,53,0.209,0.25,0.6797
2.37,6,8,2.8,-0.43,8,1.0,1,1,1,0,0,56,0.2,0.0,0.6258
3.95,7,7,2.5,1.45,4,0.5,1,1,1,0,1,57,0.1972,0.5,0.8193
3.62,7,9,3.2,0.42,6,0.75,1,1,1,1,1,72,0.1628,0.75,1.0
3.72,5,9,0.0,3.72,4,0.5,0,1,0,0,0,88,0.1373,0.5,0.6054
2.97,6,7,3.0,-0.03,0,0.0,1,1,1,1,0,36,0.28,0.0,0.5527
3.67,4,6,3.2,0.47,2,0.25,0,1,1,1,0,32,0.3043,0.25,0.6801
2.61,7,8,3.5,-0.89,7,0.875,1,1,0,0,0,83,0.1443,0.0,0.4301
3.52,3,6,3.0,0.52,4,0.5,1,1,1,0,1,44,0.2414,0.5,0.832
2.28,5,9,3.5,-1.22,6,0.75,0,1,1,0,0,84,0.1429,0.0,0.5087
2.61,4,8,0.0,2.61,6,0.75,1,1,0,0,1,80,0.1489,0.75,0.7353
2.89,6,7,2.8,0.09,5,0.625,1,0,1,0,0,67,0.1728,0.625,0.7819
2.64,7,8,0.0,2.64,5,0.625,1,1,1,1,0,65,0.1772,0.625,0.7987
2.77,4,7,3.5,-0.73,2,0.25,1,0,0,1,1,85,0.1414,0.0,0.2948
3.64,3,7,3.2,0.44,2,0.25,1,1,1,1,0,25,0.359,0.25,0.8472
2.51,6,7,0.0,2.51,1,0.125,0,1,1,1,0,41,0.2545,0.125,0.5602
3.49,5,9,0.0,3.49,2,0.25,1,1,1,0,0,50,0.2188,0.25,0.8056
2.15,6,10,2.8,-0.65,5,0.625,1,0,1,0,0,18,0.4375,0.0,0.3805
3.53,7,9,2.5,1.03,8,1.0,0,1,1,0,0,47,0.2295,1.0,0.8534
3.58,6,7,3.2,0.38,3,0.375,1,1,0,1,0,60,0.1892,0.375,0.5009
2.8,10,10,2.5,0.3,5,0.625,1,1,1,1,0,46,0.2333,0.625,0.8596
3.44,5,6,3.0,0.44,7,0.875,0,1,0,1,0,59,0.1918,0.875,0.6242
3.83,7,7,2.8,1.03,6,0.75,0,0,1,1,0,10,0.5833,0.75,0.7838
3.6,5,6,2.8,0.8,2,0.25,1,1,1,0,0,45,0.2373,0.25,0.8492
2.78,10,10,0.0,2.78,2,0.25,1,1,0,0,1,84,0.1429,0.25,0.6501
2.97,2,6,3.5,-0.53,5,0.625,0,0,1,0,0,24,0.3684,0.0,0.3863
3.56,4,8,3.0,0.56,2,0.25,1,1,1,0,1,42,0.25,0.25,0.7858
2.59,5,6,2.8,-0.21,2,0.25,0,1,0,0,0,57,0.1972,0.0,0.3055
3.61,7,7,2.8,0.81,5,0.625,1,1,1,1,0,57,0.1972,0.625,0.8866
2.66,8,9,3.2,-0.54,5,0.625,1,1,1,0,0,17,0.4516,0.0,0.4928
3.61,7,10,3.2,0.41,2,0.25,0,0,1,1,0,11,0.56,0.25,0.6283
2.17,4,6,3.2,-1.03,0,0.0,1,1,1,1,0,68,0.1707,0.0,0.4276
2.09,2,6,3.0,-0.91,6,0.75,1,1,0,0,0,48,0.2258,0.0,0.4295
4.0,4,7,3.2,0.8,3,0.375,0,1,0,1,1,82,0.1458,0.375,0.4475
3.74,9,10,2.5,1.24,5,0.625,0,1,1,1,1,90,0.1346,0.625,0.8394
3.77,2,6,3.0,0.77,1,0.125,1,1,1,1,0,15,0.4828,0.125,0.7465
3.9,4,6,2.8,1.1,2,0.25,0,1,1,0,0,33,0.2979,0.25,0.6819
2.88,5,8,2.8,0.08,5,0.625,1,1,1,1,0,74,0.1591,0.625,0.8512
2.57,5,7,3.5,-0.93,1,0.125,1,1,1,0,1,27,0.3415,0.0,0.3455
2.26,5,6,3.5,-1.24,2,0.25,0,1,0,0,1,18,0.4375,0.0,0.1126
3.0,8,8,2.8,0.2,6,0.75,0,1,1,0,0,15,0.4828,0.75,0.8437
2.44,7,9,2.8,-0.36,6,0.75,0,1,1,0,0,46,0.2333,0.0,0.5306
3.87,6,6,3.2,0.67,3,0.375,0,1,1,0,1,35,0.2857,0.375,0.6788
2.01,8,9,3.5,-1.49,1,0.125,1,1,1,1,0,84,0.1429,0.0,0.4612
2.29,6,6,3.0,-0.71,0,0.0,1,1,1,0,1,87,0.1386,0.0,0.3498
2.49,8,9,0.0,2.49,5,0.625,0,1,1,0,0,8,0.6364,0.625,0.7874
2.4,5,7,2.5,-0.1,6,0.75,1,1,1,1,1,82,0.1458,0.0,0.8378
2.45,6,7,3.2,-0.75,5,0.625,1,1,1,0,0,9,0.6087,0.0,0.5275
3.31,3,6,3.0,0.31,3,0.375,0,0,1,0,0,65,0.1772,0.375,0.5914
2.66,9,10,3.0,-0.34,0,0.0,1,0,1,0,0,87,0.1386,0.0,0.333
3.23,7,8,3.0,0.23,2,0.25,0,1,1,0,0,32,0.3043,0.25,0.7107
3.78,8,9,2.8,0.98,0,0.0,1,0,1,0,1,15,0.4828,0.0,0.5178
3.21,3,7,2.8,0.41,4,0.5,0,1,1,1,0,6,0.7,0.5,0.7869
3.39,4,6,3.2,0.19,2,0.25,1,0,1,1,0,31,0.3111,0.25,0.6847
2.73,5,6,2.5,0.23,0,0.0,1,0,1,0,0,86,0.14,0.0,0.5601
2.32,4,8,3.0,-0.68,5,0.625,0,1,1,0,0,42,0.25,0.0,0.4537
2.64,6,7,3.0,-0.36,3,0.375,1,1,1,1,0,38,0.2692,0.0,0.5415
3.93,9,9,3.2,0.73,8,1.0,0,1,0,0,0,1,0.9333,1.0,0.6981
3.24,7,9,2.5,0.74,3,0.375,0,1,0,0,0,60,0.1892,0.375,0.5599
2.56,7,7,3.0,-0.44,0,0.0,0,0,1,0,0,17,0.4516,0.0,0.2227
2.9,8,8,0.0,2.9,6,0.75,1,0,0,1,0,63,0.1818,0.75,0.6574
3.67,5,7,0.0,3.67,6,0.75,1,1,0,1,0,75,0.1573,0.75,0.7565
3.34,9,9,2.8,0.54,8,1.0,1,1,1,0,0,70,0.1667,1.0,0.9406
3.12,9,9,0.0,3.12,6,0.75,1,1,0,0,0,47,0.2295,0.75,0.7828
3.77,5,9,3.5,0.27,3,0.375,1,1,1,1,0,59,0.1918,0.375,0.8003
3.34,6,6,3.2,0.14,6,0.75,1,1,1,0,1,36,0.28,0.75,0.8895
3.29,3,7,0.0,3.29,7,0.875,1,1,0,0,0,64,0.1795,0.875,0.7738
2.38,8,10,3.2,-0.82,4,0.5,1,0,1,1,0,62,0.1842,0.0,0.42
2.21,7,7,2.8,-0.59,7,0.875,1,0,0,0,1,17,0.4516,0.0,0.2871
3.93,5,6,3.0,0.93,8,1.0,1,0,1,0,0,30,0.3182,1.0,0.8401
3.2,3,6,3.2,0.0,6,0.75,0,1,1,1,0,70,0.1667,0.75,0.8669
2.83,5,6,2.8,0.03,4,0.5,1,1,1,1,0,40,0.2593,0.5,0.9082
3.18,6,9,0.0,3.18,4,0.5,1,0,1,0,1,22,0.3889,0.5,0.7586
2.12,3,6,0.0,2.12,7,0.875,1,0,1,0,0,90,0.1346,0.875,0.8351
3.64,8,8,2.8,0.84,7,0.875,0,0,1,0,0,79,0.1505,0.875,0.6619
2.43,3,7,3.5,-1.07,2,0.25,0,1,1,0,0,70,0.1667,0.0,0.3416
3.61,6,6,2.8,0.81,0,0.0,1,1,0,0,0,38,0.2692,0.0,0.4621
3.07,8,10,2.8,0.27,7,0.875,1,1,1,0,0,50,0.2188,0.875,0.9562
2.55,5,9,0.0,2.55,2,0.25,1,1,1,0,0,86,0.14,0.25,0.7782
2.06,9,10,3.2,-1.14,8,1.0,1,0,1,0,0,48,0.2258,0.0,0.4636
3.63,6,10,2.5,1.13,0,0.0,1,1,0,0,1,75,0.1573,0.0,0.5061
2.35,7,10,3.0,-0.65,8,1.0,1,1,1,0,0,76,0.1556,0.0,0.5973
2.1,6,9,3.0,-0.9,6,0.75,0,0,1,1,0,73,0.1609,0.0,0.2984
3.51,7,8,2.5,1.01,2,0.25,0,1,1,1,1,55,0.2029,0.25,0.7768
2.7,6,9,0.0,2.7,0,0.0,1,1,1,1,0,32,0.3043,0.0,0.7404
2.78,7,8,2.8,-0.02,7,0.875,0,0,1,1,0,31,0.3111,0.0,0.5105
2.49,2,6,2.5,-0.01,1,0.125,1,1,1,0,1,74,0.1591,0.0,0.5341
3.72,6,7,3.0,0.72,0,0.0,1,1,1,1,0,38,0.2692,0.0,0.687
2.59,7,8,3.2,-0.61,7,0.875,0,1,1,0,0,23,0.3784,0.0,0.4358
2.42,3,6,2.5,-0.08,6,0.75,1,1,1,1,1,17,0.4516,0.0,0.8565
2.62,10,10,2.8,-0.18,1,0.125,0,0,1,1,0,56,0.2,0.0,0.35
2.41,8,10,0.0,2.41,3,0.375,1,1,1,0,0,87,0.1386,0.375,0.8264
2.64,7,8,2.5,0.14,5,0.625,0,0,1,1,0,35,0.2857,0.625,0.6599
2.17,4,8,3.0,-0.83,5,0.625,1,0,1,1,0,59,0.1918,0.0,0.485
2.32,10,10,3.0,-0.68,3,0.375,1,0,0,1,0,28,0.3333,0.0,0.1152
2.83,5,8,3.0,-0.17,3,0.375,1,1,1,0,0,36,0.28,0.0,0.5802
3.76,8,9,0.0,3.76,0,0.0,0,1,1,0,0,37,0.2745,0.0,0.6296
2.11,4,8,2.8,-0.69,0,0.0,0,1,1,1,0,33,0.2979,0.0,0.2749
2.43,3,7,2.8,-0.37,8,1.0,1,1,0,0,1,77,0.1538,0.0,0.4764
3.82,5,9,3.5,0.32,2,0.25,0,1,1,0,0,82,0.1458,0.25,0.6947
3.78,6,6,3.0,0.78,8,1.0,0,1,1,0,0,25,0.359,1.0,0.8584
3.36,4,7,3.5,-0.14,0,0.0,1,1,1,0,0,33,0.2979,0.0,0.4912
2.48,9,9,0.0,2.48,8,1.0,0,0,1,1,0,2,0.875,1.0,0.7962
2.84,7,9,2.8,0.04,3,0.375,0,0,1,1,0,69,0.1687,0.375,0.6661
2.42,6,10,3.0,-0.58,7,0.875,0,1,1,1,0,64,0.1795,0.0,0.507
2.26,7,9,2.8,-0.54,7,0.875,1,1,1,1,0,76,0.1556,0.0,0.6222
2.76,4,6,3.0,-0.24,3,0.375,1,0,1,1,0,51,0.2154,0.0,0.5181
3.15,7,10,2.8,0.35,6,0.75,1,1,1,1,0,82,0.1458,0.75,0.8917
2.72,7,8,3.5,-0.78,3,0.375,1,1,0,0,0,13,0.5185,0.0,0.2647
3.22,6,6,2.5,0.72,7,0.875,1,1,1,1,1,34,0.2917,0.875,0.9872
2.59,8,8,3.5,-0.91,8,1.0,1,0,0,1,0,41,0.2545,0.0,0.215
2.69,4,6,2.8,-0.11,7,0.875,0,0,1,1,1,69,0.1687,0.0,0.6016
3.58,8,8,2.8,0.78,6,0.75,1,1,1,1,0,20,0.4118,0.75,0.9002
3.76,8,8,2.8,0.96,3,0.375,0,1,1,0,0,30,0.3182,0.375,0.7159
2.64,2,6,2.5,0.14,0,0.0,1,1,1,0,1,9,0.6087,0.0,0.6697
3.14,9,10,3.5,-0.36,4,0.5,1,0,1,1,0,85,0.1414,0.0,0.5617
2.56,7,8,3.2,-0.64,1,0.125,1,0,1,1,1,41,0.2545,0.0,0.3389
2.11,6,10,3.5,-1.39,4,0.5,1,1,1,0,0,2,0.875,0.0,0.6168
3.48,7,8,3.5,-0.02,7,0.875,1,0,1,0,1,22,0.3889,0.0,0.6131
2.34,8,8,3.0,-0.66,1,0.125,1,1,0,0,0,52,0.2121,0.0,0.1979
2.85,7,10,2.8,0.05,8,1.0,1,1,1,0,0,45,0.2373,1.0,1.0
2.97,7,7,3.2,-0.23,5,0.625,1,1,1,0,0,46,0.2333,0.0,0.6233
2.37,10,10,0.0,2.37,0,0.0,1,0,0,0,0,6,0.7,0.0,0.402
2.19,5,6,3.2,-1.01,6,0.75,1,1,1,0,0,79,0.1505,0.0,0.6216
2.7,9,10,2.8,-0.1,0,0.0,0,1,1,0,0,75,0.1573,0.0,0.4362
3.9,7,9,3.0,0.9,5,0.625,0,1,1,1,0,20,0.4118,0.625,0.773
3.23,6,8,2.8,0.43,4,0.5,1,1,1,0,0,33,0.2979,0.5,0.8612
2.76,5,7,2.8,-0.04,6,0.75,0,1,1,1,1,8,0.6364,0.0,0.7039
2.08,6,8,0.0,2.08,3,0.375,0,0,1,0,0,12,0.5385,0.375,0.5958
3.2,6,8,2.8,0.4,1,0.125,0,1,1,0,0,77,0.1538,0.125,0.6449
2.18,10,10,2.8,-0.62,3,0.375,1,1,1,0,1,11,0.56,0.0,0.4857
3.09,9,10,2.5,0.59,6,0.75,1,1,1,0,0,32,0.3043,0.75,0.9635
3.5,5,8,2.5,1.0,8,1.0,1,1,1,0,0,90,0.1346,1.0,0.9953
2.85,5,7,2.8,0.05,1,0.125,1,1,0,0,0,30,0.3182,0.125,0.4938
2.6,4,7,2.5,0.1,3,0.375,1,0,1,0,0,62,0.1842,0.375,0.733
2.09,3,7,3.2,-1.11,7,0.875,1,0,1,1,1,10,0.5833,0.0,0.5437
2.05,3,6,0.0,2.05,2,0.25,1,1,1,0,0,79,0.1505,0.25,0.7265
2.86,2,6,2.8,0.06,2,0.25,1,1,1,0,0,83,0.1443,0.25,0.7693
3.77,9,9,2.5,1.27,7,0.875,1,0,1,1,0,83,0.1443,0.875,0.8148
2.49,3,7,2.8,-0.31,4,0.5,1,1,0,0,1,57,0.1972,0.0,0.395
3.15,5,8,2.8,0.35,5,0.625,0,1,1,0,0,88,0.1373,0.625,0.7598
3.37,6,9,3.0,0.37,4,0.5,0,1,0,0,1,63,0.1818,0.5,0.5701
2.12,6,9,2.8,-0.68,5,0.625,1,0,0,1,0,34,0.2917,0.0,0.2806
2.31,4,7,2.8,-0.49,2,0.25,1,0,1,0,0,81,0.1474,0.0,0.4694
2.66,8,9,2.5,0.16,6,0.75,1,1,0,1,0,25,0.359,0.75,0.7492
3.34,6,6,2.8,0.54,3,0.375,0,1,0,0,0,76,0.1556,0.375,0.5322
2.88,4,8,2.8,0.08,4,0.5,1,0,1,0,0,84,0.1429,0.5,0.7579
3.47,3,6,3.0,0.47,1,0.125,1,1,1,1,0,41,0.2545,0.125,0.6437
3.74,6,8,2.8,0.94,0,0.0,1,1,1,1,0,21,0.4,0.0,0.6528
3.52,3,6,3.0,0.52,5,0.625,1,1,0,1,1,15,0.4828,0.625,0.7134
3.98,9,10,2.8,1.18,1,0.125,1,1,1,1,0,49,0.2222,0.125,0.7381
3.51,6,9,2.5,1.01,8,1.0,1,1,1,0,0,61,0.1867,1.0,0.9423
3.7,5,7,2.5,1.2,8,1.0,1,1,1,1,0,54,0.2059,1.0,0.9974
3.66,7,9,0.0,3.66,2,0.25,1,1,0,0,1,59,0.1918,0.25,0.6558
3.46,4,7,2.8,0.66,2,0.25,1,0,1,0,1,3,0.8235,0.25,0.647
3.6,7,8,3.2,0.4,4,0.5,1,1,1,0,1,5,0.7368,0.5,0.98
3.87,5,6,3.0,0.87,1,0.125,0,1,0,0,1,24,0.3684,0.125,0.3409
2.95,6,8,2.8,0.15,7,0.875,1,1,1,1,0,81,0.1474,0.875,1.0
3.28,4,6,2.5,0.78,0,0.0,1,1,1,1,0,46,0.2333,0.0,0.6987
3.03,6,6,3.2,-0.17,4,0.5,0,1,1,1,0,31,0.3111,0.0,0.5507
3.7,8,8,0.0,3.7,1,0.125,1,0,1,0,1,60,0.1892,0.125,0.6059
2.86,8,8,2.8,0.06,7,0.875,0,1,1,0,0,39,0.2642,0.875,0.8118
3.64,3,7,3.2,0.44,1,0.125,0,0,1,0,0,13,0.5185,0.125,0.5663
3.6,6,6,2.8,0.8,4,0.5,1,0,0,0,0,47,0.2295,0.5,0.5373
3.92,8,8,0.0,3.92,7,0.875,0,1,1,0,1,63,0.1818,0.875,0.8212
2.5,10,10,2.5,0.0,3,0.375,1,1,1,0,0,83,0.1443,0.375,0.7336
3.42,8,9,3.0,0.42,1,0.125,1,1,1,1,1,34,0.2917,0.125,0.727
3.51,3,6,2.5,1.01,1,0.125,1,1,1,0,1,16,0.4667,0.125,0.6782
3.87,9,10,3.0,0.87,5,0.625,1,1,1,1,0,78,0.1522,0.625,0.8406
