text,label
"Subject: BuildItPK — Register Before October 15, 2025. Hi Developer, BuildItPK is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 500,000. Theme: Mobile Development.",1
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on January 31, 2026. It had my charger and notebooks. Please contact if found.",0
"Subject: Attendance Shortage Warning. Dear Student, your attendance in MT201 has fallen below 75%. Further absences may result in debarment from the final exam.",0
"Subject: Survey Request — Campus Satisfaction. Dear Student, please take 5 minutes to fill out our campus satisfaction survey. Your feedback helps us improve.",0
"Subject: Holiday Notice — Labour Day. The university will remain closed on September 1, 2025 in observance of Labour Day. All classes and labs are suspended.",0
"Subject: HackPSX — Register Before February 28, 2026. Hi Developer, HackPSX is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 200,000. Theme: Web Development.",1
"Subject: MLH Fellowship — Applications Closing April 10, 2025. The MLH Fellowship is a remote internship alternative for software engineers. Apply now and work with top open-source projects.",1
"Subject: Talent Show Auditions — Sign Up Now. The annual talent show auditions are open. Participate in singing, comedy, spoken word, or dance. Last date to register: May 31, 2025.",0
Subject: Found: Student ID Card — Please Claim. A student ID card was found near the library entrance. Owner can collect it from the security office.,0
Subject: Election Results Announcement — Student Body 2025. We are pleased to announce the results of the student council elections. Thank you to all candidates who participated.,0
"Subject: Fully Funded Fellowship — Bytedance Cloud Computing Program. We are pleased to announce the Bytedance Fellowship for students pursuing Cloud Computing. Covers tuition, stipend, and mentorship.",1
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on August 31, 2025 in the auditorium. All students are welcome to attend.",0
"Subject: MLH Fellowship — Applications Closing April 10, 2025. The MLH Fellowship is a remote internship alternative for software engineers. Apply now and work with top open-source projects.",1
"Subject: Movie Night on Campus — March 15, 2025. Join us for a free outdoor movie screening on March 15, 2025. Bring your friends and enjoy popcorn under the stars.",0
"Subject: Annual Sports Gala — June 10, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Monthly Newsletter — April 2025. Dear Reader, in this edition we cover campus life highlights, upcoming events, faculty achievements, and student success stories.",0
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with Stripe representatives is scheduled for January 31, 2026. Please confirm your attendance.",1
"Subject: Fully Funded Fellowship — LUMS UI/UX Design Program. We are pleased to announce the LUMS Fellowship for students pursuing UI/UX Design. Covers tuition, stipend, and mentorship.",1
"Subject: Holiday Notice — Quaid-e-Azam Day. The university will remain closed on February 28, 2026 in observance of Quaid-e-Azam Day. All classes and labs are suspended.",0
"Subject: Google Generation Scholarship — Applications Open. Hello, Google is offering scholarships to students from underrepresented backgrounds in CS. Award: USD 1000. Apply by September 1, 2025.",1
"Subject: National Hackathon — DataFest. Dear Student, we invite you to participate in DataFest, hosted by Foodpanda. Solo or team registrations open till May 31, 2025.",1
"Subject: Fully Funded Fellowship — Airlift Cloud Computing Program. We are pleased to announce the Airlift Fellowship for students pursuing Cloud Computing. Covers tuition, stipend, and mentorship.",1
Subject: Domino's Weekend Offer — 50% Off. Don't miss our weekend pizza deal. Order online and get 50% off on all large pizzas. Offer valid till Sunday.,0
"Subject: Book Return Reminder — Due Date: April 10, 2025. This is a reminder that the books issued to you are due for return on April 10, 2025. Late returns incur a daily fine.",0
"Subject: Microsoft Imagine Cup 2025 — Registrations Open. Dear Student, Microsoft Imagine Cup is back. Submit your project by October 15, 2025 and stand a chance to win PKR 100,000 and mentorship.",1
"Subject: Full-Time Job Opening — Turing Lahore. Dear candidate, we are urgently hiring for the position of Business Analyst. Send your CV to careers@jazz.com.pk before October 15, 2025.",1
"Subject: Campus Wi-Fi Upgrade Notice. The IT department will be upgrading the campus Wi-Fi infrastructure over the weekend. Expect intermittent connectivity on August 1, 2025.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: November 30, 2025.",1
"Subject: MLH Fellowship — Applications Closing February 28, 2026. The MLH Fellowship is a remote internship alternative for software engineers. Apply now and work with top open-source projects.",1
"Subject: HackFest 2.0 — 48 Hour Build Challenge. Registration is open for HackFest, a 48-hour national hackathon. Theme: Mobile Development. Last date to register: June 10, 2025.",1
"Subject: Meet Your Candidate — Ali Hassan for President. Hi everyone, I'm Ali Hassan and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Campus Wi-Fi Upgrade Notice. The IT department will be upgrading the campus Wi-Fi infrastructure over the weekend. Expect intermittent connectivity on October 15, 2025.",0
"Subject: CODEX 2.0 Hackathon Invitation. Hi, join us for a 24-hour coding competition on June 30, 2025. Open to all CS/SE students. Prizes include internship offers and cash awards.",1
"Subject: Subway Discount for Students — Show Your ID. Dear Student, present your university ID at Subway to get 20% off on all orders this weekend.",0
"Subject: Ignite Summer Internship 2025 — Applications Open. Hello, Ignite is offering a 16-week internship program for BS students in Computer Science and related fields. Apply before January 31, 2026.",1
Subject: Birthday Wishes — Zara Noor. Wishing a very happy birthday to our dear Zara Noor! Join us for a small celebration in the common room after evening classes.,0
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective April 10, 2025. Please check the new timings on the portal.",0
"Subject: Walk-in Interview — Mobile Developer at PTCL. You are invited to attend a walk-in interview on April 20, 2025 at PTCL office, Peshawar. Bring your CV and transcript.",1
"Subject: Full-Time Job Opening — Foodpanda Lahore. Dear candidate, we are urgently hiring for the position of Full Stack Developer. Send your CV to careers@jazz.com.pk before August 1, 2025.",1
"Subject: Library Fine Reminder — Action Required. Dear Student, your library account has an outstanding fine of Rs. 200. Please clear the dues before the end of this week.",0
"Subject: LUMS STEM Leadership Scholarship — Apply Now. The STEM Leadership scholarship is open for undergraduate students with financial need and strong academic record. Deadline: October 15, 2025.",1
"Subject: Internship Alert: Cybersecurity Analyst at Google. A new internship matching your profile has been posted. Requirements include PyTorch and Kubernetes. Last date to apply is May 1, 2025.",1
"Subject: Meet Your Candidate — Ayesha Siddiqui for President. Hi everyone, I'm Ayesha Siddiqui and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Internship Opening at Meezan Bank — Apply by April 1, 2025. Dear Student, we are hiring motivated undergraduates for a paid summer internship in Data Science. Shortlisted candidates will be contacted for an online test.",1
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from April 1, 2025 to June 10, 2025. Visit the portal.",0
"Subject: Internship Alert: Backend Developer at Meta. A new internship matching your profile has been posted. Requirements include MongoDB and MongoDB. Last date to apply is August 1, 2025.",1
"Subject: Talent Show Auditions — Sign Up Now. The annual talent show auditions are open. Participate in singing, comedy, spoken word, or dance. Last date to register: May 15, 2025.",0
